자치구,법정동,주거점수,교통점수,치안점수,생활점수,가장가까운역,거리_km,Unnamed: 0,평균소음(dB),공원수,병의원수,점포수,위도,경도
송파구,장지동,0.64974001,0.681398431,0.590472378,0.649192538,장지,0.550966442,17,47.42608149,174,1442,22,37.47687263623475,127.1320645516034
송파구,신천동,0.594532115,0.571813692,0.590472378,0.649192538,잠실새내,0.550059746,17,47.42608149,174,1442,22,37.52392367378441,127.09897869224471
송파구,석촌동,0.612229216,0.661063323,0.590472378,0.649192538,석촌,0.49481356,17,47.42608149,174,1442,22,37.50272627940548,127.1025131530516
송파구,오금동,0.659730319,0.705008249,0.590472378,0.649192538,오금,0.53684181,17,47.42608149,174,1442,22,37.504005089695326,127.13401994450813
송파구,풍납동,0.631856265,0.619303832,0.590472378,0.649192538,강동구청,0.653526638,17,47.42608149,174,1442,22,37.53320689475231,127.1139971246717
송파구,문정동,0.610007123,0.809095089,0.590472378,0.649192538,문정,0.039151267,17,47.42608149,174,1442,22,37.485585062725534,127.12255961872516
송파구,삼전동,0.625412972,0.702571764,0.590472378,0.649192538,석촌,1.390921045,17,47.42608149,174,1442,22,37.50190209584152,127.09188805923844
송파구,거여동,0.633169692,0.71356151,0.590472378,0.649192538,거여,0.396269997,17,47.42608149,174,1442,22,37.4897270349329,127.1449797575671
송파구,잠실동,0.580486454,0.646582477,0.590472378,0.649192538,종합운동장,0.868467449,17,47.42608149,174,1442,22,37.51196285005209,127.0833905614688
서초구,염곡동,0.640182046,0.319024115,0.584092453,0.530739004,매봉,2.669459435,14,50.18770666,180,1726,25,37.46367014678085,127.05365098499308
서초구,우면동,0.645639985,0.232711096,0.584092453,0.530739004,남부터미널,2.114436152,14,50.18770666,180,1726,25,37.4659344662013,127.01794453498684
서초구,방배동,0.608808459,0.724779088,0.584092453,0.530739004,방배,0.455132387,14,50.18770666,180,1726,25,37.479493633972645,126.99311761808664
서초구,내곡동,0.663859015,0.169959816,0.584092453,0.530739004,일원,2.93117894,14,50.18770666,180,1726,25,37.45815029873033,127.07674072884794
서초구,반포동,0.537473748,0.77508563,0.584092453,0.530739004,고속터미널,0.383209525,14,50.18770666,180,1726,25,37.503964469600135,127.00076346395387
서초구,원지동,0.68966014,0.453938221,0.584092453,0.530739004,양재,4.74090662,14,50.18770666,180,1726,25,37.44332130467888,127.048628925486
서초구,신원동,0.616283815,0.527303527,0.584092453,0.530739004,일원,4.828230173,14,50.18770666,180,1726,25,37.44407482999349,127.06216955476258
서초구,서초동,0.569439025,0.760606676,0.584092453,0.530739004,남부터미널,0.383976214,14,50.18770666,180,1726,25,37.48837508658891,127.01680551438535
서초구,잠원동,0.567236133,0.738953307,0.584092453,0.530739004,잠원,0.323619582,14,50.18770666,180,1726,25,37.51510288777191,127.00909173039284
서초구,양재동,0.602273964,0.775035029,0.584092453,0.530739004,양재,1.422942638,14,50.18770666,180,1726,25,37.47196988789401,127.03742154227986
마포구,신정동,0.595288034,0.682998052,0.583575014,0.494865264,광흥창,0.51123157,12,48.19061198,144,875,16,37.5430168110661,126.93046415262096
마포구,신정동,0.595288034,0.682998052,0.583575014,0.494865264,광흥창,0.51123157,12,48.19061198,144,875,16,37.51519424032803,126.85571974126518
마포구,신정동,0.595288034,0.682998052,0.583575014,0.494865264,신정네거리,0.612614295,12,48.19061198,144,875,16,37.5430168110661,126.93046415262096
마포구,신정동,0.595288034,0.682998052,0.583575014,0.494865264,신정네거리,0.612614295,12,48.19061198,144,875,16,37.51519424032803,126.85571974126518
마포구,하중동,0.640178392,0.697110717,0.583575014,0.494865264,광흥창,0.546670652,12,48.19061198,144,875,16,37.54370943076723,126.92796704322998
마포구,노고산동,0.567652853,0.817818614,0.583575014,0.494865264,신촌,0.115980014,12,48.19061198,144,875,16,37.55438892685368,126.93778540808133
마포구,아현동,0.58643334,0.818364426,0.583575014,0.494865264,애오개,0.109894551,12,48.19061198,144,875,16,37.554483168870576,126.95619098160418
마포구,당인동,0.575581911,0.6290912,0.583575014,0.494865264,상수,0.570850893,12,48.19061198,144,875,16,37.54260553490953,126.9220683572226
마포구,대흥동,0.581778689,0.660961252,0.583575014,0.494865264,대흥,0.239521645,12,48.19061198,144,875,16,37.54976000719489,126.94314080918812
마포구,현석동,0.606535866,0.624557177,0.583575014,0.494865264,광흥창,0.619357274,12,48.19061198,144,875,16,37.54222206993724,126.93437470769598
마포구,합정동,0.580338924,0.730269079,0.583575014,0.494865264,합정,0.46306902,12,48.19061198,144,875,16,37.5469756496043,126.9089871923488
마포구,토정동,0.591037119,0.660884018,0.583575014,0.494865264,마포,0.558829196,12,48.19061198,144,875,16,37.53891238163613,126.93980136747996
마포구,도화동,0.604289081,0.787072545,0.583575014,0.494865264,마포,0.354004546,12,48.19061198,144,875,16,37.53975919520583,126.95004821359832
마포구,연남동,0.605620142,0.700400308,0.583575014,0.494865264,홍대입구,0.721100471,12,48.19061198,144,875,16,37.5630232576771,126.9215285482878
마포구,공덕동,0.578185423,0.725826204,0.583575014,0.494865264,공덕,0.572763769,12,48.19061198,144,875,16,37.54811223592921,126.95498212606223
마포구,상암동,0.624058341,0.347935564,0.583575014,0.494865264,월드컵경기장,1.701315513,12,48.19061198,144,875,16,37.57072040787117,126.87988628167778
마포구,중동,0.62665782,0.683949578,0.583575014,0.494865264,월드컵경기장,0.671984703,12,48.19061198,144,875,16,37.57163083933767,126.90616767076928
마포구,염리동,0.587443895,0.673765571,0.583575014,0.494865264,대흥,0.469923317,12,48.19061198,144,875,16,37.54911097024566,126.94724183833814
마포구,동교동,0.581890452,0.883120722,0.583575014,0.494865264,홍대입구,0.163303996,12,48.19061198,144,875,16,37.55759506105903,126.92515421142188
마포구,성산동,0.598220111,0.735368056,0.583575014,0.494865264,마포구청,0.264844803,12,48.19061198,144,875,16,37.565658522762895,126.90469340441638
마포구,구수동,0.605133261,0.804727649,0.583575014,0.494865264,광흥창,0.206889889,12,48.19061198,144,875,16,37.54565088745781,126.93251469461444
마포구,서교동,0.592774061,0.735361366,0.583575014,0.494865264,홍대입구,0.546830849,12,48.19061198,144,875,16,37.55378241202863,126.91870098132308
마포구,망원동,0.601839428,0.595700976,0.583575014,0.494865264,망원,0.903215479,12,48.19061198,144,875,16,37.55547774550488,126.89993061503338
마포구,신공덕동,0.600010137,0.782450475,0.583575014,0.494865264,공덕,0.3828533,12,48.19061198,144,875,16,37.54413095214068,126.9559430051888
마포구,마포동,0.480884752,0.808260968,0.583575014,0.494865264,마포,0.346380716,12,48.19061198,144,875,16,37.53713454336611,126.94384419707346
마포구,상수동,0.583278559,0.798716482,0.583575014,0.494865264,상수,0.179809494,12,48.19061198,144,875,16,37.54667073471409,126.92448718442792
마포구,신수동,0.605234763,0.723735534,0.583575014,0.494865264,광흥창,0.445253085,12,48.19061198,144,875,16,37.548573027076365,126.9368132217769
마포구,용강동,0.581897537,0.744276733,0.583575014,0.494865264,마포,0.532293242,12,48.19061198,144,875,16,37.54151162470934,126.94045711238728
마포구,창전동,0.609848932,0.797060565,0.583575014,0.494865264,광흥창,0.351786664,12,48.19061198,144,875,16,37.55025553575452,126.93008550695392
영등포구,여의도동,0.575931011,0.73149875,0.580280482,0.53430016,여의나루,0.412231878,19,46.84467277,108,910,27,37.528505017402026,126.92846724526062
영등포구,양화동,0.613681828,0.66724919,0.580280482,0.53430016,당산,1.934985456,19,46.84467277,108,910,27,37.547969415452656,126.88912066240258
영등포구,영등포동4가,0.587060054,0.74432805,0.580280482,0.53430016,영등포시장,0.557863279,19,46.84467277,108,910,27,37.51789070521175,126.9035777506832
영등포구,영등포동,0.621774899,0.763506923,0.580280482,0.53430016,신길,0.823916318,19,46.84467277,108,910,27,37.51378575789049,126.906913336291
영등포구,영등포동2가,0.593742144,0.686559042,0.580280482,0.53430016,신길,0.407415868,19,46.84467277,108,910,27,37.52060986384021,126.9121946569218
영등포구,문래동1가,0.722124488,0.661468403,0.580280482,0.53430016,신도림,0.643877942,19,46.84467277,108,910,27,37.512282880022255,126.89706024183296
영등포구,양평동2가,0.600804728,0.767220472,0.580280482,0.53430016,양평,0.323488979,19,46.84467277,108,910,27,37.523427081856354,126.88375778661025
영등포구,양평동6가,0.617559573,0.669561561,0.580280482,0.53430016,당산,1.467602731,19,46.84467277,108,910,27,37.54263764470636,126.88957279809102
영등포구,문래동2가,0.594499438,0.736665975,0.580280482,0.53430016,신도림,0.469977787,19,46.84467277,108,910,27,37.51277804900092,126.89309467902356
영등포구,신길동,0.628218778,0.661983981,0.580280482,0.53430016,신풍,0.7420409,19,46.84467277,108,910,27,37.50606468915433,126.91361450855412
영등포구,도림동,0.616495407,0.655722329,0.580280482,0.53430016,신도림,0.824649751,19,46.84467277,108,910,27,37.50910119673992,126.9005421254928
영등포구,문래동4가,0.620374456,0.674131013,0.580280482,0.53430016,문래,0.583275099,19,46.84467277,108,910,27,37.51446765743246,126.88987299588771
영등포구,양평동,0.613681828,0.576117462,0.580280482,0.53430016,양평,0.810091821,19,46.84467277,108,910,27,37.53288742780703,126.88694261691757
영등포구,양평동3가,0.610806734,0.700701261,0.580280482,0.53430016,양평,0.574134356,19,46.84467277,108,910,27,37.52903612039543,126.89104783891572
영등포구,영등포동1가,0.606756448,0.7060912,0.580280482,0.53430016,신길,0.178505757,19,46.84467277,108,910,27,37.51762640480135,126.91286681541771
영등포구,대림동,0.620896481,0.743695241,0.580280482,0.53430016,대림,0.387621077,19,46.84467277,108,910,27,37.49542765225924,126.90012861294208
영등포구,문래동6가,0.652672905,0.706593386,0.580280482,0.53430016,도림천,0.598873364,19,46.84467277,108,910,27,37.51989723868847,126.88465421054174
영등포구,양평동1가,0.613243504,0.767430469,0.580280482,0.53430016,양평,0.349360634,19,46.84467277,108,910,27,37.523190213939166,126.88869864154036
영등포구,영등포동8가,0.592094269,0.709788098,0.580280482,0.53430016,영등포시장,0.615014991,19,46.84467277,108,910,27,37.52829998691937,126.90529438238916
영등포구,영등포동6가,0.618780908,0.779031923,0.580280482,0.53430016,영등포시장,0.221617878,19,46.84467277,108,910,27,37.52163220855908,126.903074152373
영등포구,영등포동3가,0.585238128,0.762897953,0.580280482,0.53430016,영등포시장,0.555405582,19,46.84467277,108,910,27,37.51826291101207,126.90789892609168
영등포구,영등포동7가,0.602683063,0.782086629,0.580280482,0.53430016,영등포시장,0.24380323,19,46.84467277,108,910,27,37.52429191159262,126.90711968768368
영등포구,양평동5가,0.609367762,0.773164433,0.580280482,0.53430016,당산,1.02783976,19,46.84467277,108,910,27,37.53936668416757,126.8926450672792
영등포구,문래동3가,0.629338951,0.834638911,0.580280482,0.53430016,문래,0.116094708,19,46.84467277,108,910,27,37.51727018122584,126.89571524196997
영등포구,당산동5가,0.62826185,0.808236889,0.580280482,0.53430016,당산,0.21117953,19,46.84467277,108,910,27,37.53208722075285,126.90120005083904
영등포구,양평동4가,0.597134695,0.768017787,0.580280482,0.53430016,당산,0.584449477,19,46.84467277,108,910,27,37.5363178546782,126.89615165775852
영등포구,당산동,0.603736309,0.774398965,0.580280482,0.53430016,당산,0.33348432,19,46.84467277,108,910,27,37.53642477498877,126.90401116184462
영등포구,영등포동5가,0.592923636,0.761803368,0.580280482,0.53430016,영등포시장,0.231183548,19,46.84467277,108,910,27,37.52107507648445,126.90668058781242
영등포구,당산동2가,0.638282628,0.716357713,0.580280482,0.53430016,영등포구청,0.224062494,19,46.84467277,108,910,27,37.52248373391698,126.89370574536866
영등포구,당산동3가,0.604850317,0.854030051,0.580280482,0.53430016,영등포구청,0.044306081,19,46.84467277,108,910,27,37.52586212684356,126.8971134796921
영등포구,당산동1가,0.608469119,0.710540399,0.580280482,0.53430016,영등포구청,0.416798581,19,46.84467277,108,910,27,37.52168456726168,126.8985127584316
영등포구,당산동4가,0.605574878,0.755602085,0.580280482,0.53430016,영등포구청,0.42557029,19,46.84467277,108,910,27,37.52903856249191,126.8991360062771
영등포구,문래동5가,0.639835993,0.764956916,0.580280482,0.53430016,도림천,0.241239995,19,46.84467277,108,910,27,37.51668291829425,126.88385576640164
영등포구,당산동6가,0.600208011,0.830803358,0.580280482,0.53430016,당산,0.116044605,19,46.84467277,108,910,27,37.53466062313293,126.90288021217704
강남구,일원동,0.59398301,0.714336114,0.518254292,0.615384866,일원,0.471329373,0,49.59270041,165,3506,32,37.48800861030364,127.0828609095182
강남구,역삼동,0.553196737,0.784992987,0.518254292,0.615384866,역삼,0.198113129,0,49.59270041,165,3506,32,37.5000784818247,127.0385491022166
강남구,자곡동,0.63938065,0.403386721,0.518254292,0.615384866,수서,1.250298449,0,49.59270041,165,3506,32,37.47626839144495,127.100351463727
강남구,율현동,0.616511438,0.389778878,0.518254292,0.615384866,복정,1.298368962,0,49.59270041,165,3506,32,37.47081182265128,127.1120707215691
강남구,세곡동,0.632799966,0.269020768,0.518254292,0.615384866,복정,2.093662948,0,49.59270041,165,3506,32,37.46436923726603,127.10459683323197
강남구,논현동,0.553605142,0.823264703,0.518254292,0.615384866,학동,0.064723277,0,49.59270041,165,3506,32,37.513679191379545,127.0317126149026
강남구,수서동,0.561560903,0.750025878,0.518254292,0.615384866,수서,0.445684407,0,49.59270041,165,3506,32,37.48587612609492,127.09671897778496
강남구,압구정동,0.58943408,0.638311473,0.518254292,0.615384866,압구정,0.506885392,0,49.59270041,165,3506,32,37.530736009850365,127.02847906553076
강남구,개포동,0.552799244,0.628665059,0.518254292,0.615384866,도곡,1.350181724,0,49.59270041,165,3506,32,37.48027664283007,127.06259251827927
강남구,신사동,0.625210584,0.737473662,0.518254292,0.615384866,새절,0.752380982,0,49.59270041,165,3506,32,37.59561354732575,126.90720337486314
강남구,신사동,0.625210584,0.737473662,0.518254292,0.615384866,새절,0.752380982,0,49.59270041,165,3506,32,37.523806395144106,127.02650228132532
강남구,신사동,0.625210584,0.737473662,0.518254292,0.615384866,압구정,0.316236824,0,49.59270041,165,3506,32,37.59561354732575,126.90720337486314
강남구,신사동,0.625210584,0.737473662,0.518254292,0.615384866,압구정,0.316236824,0,49.59270041,165,3506,32,37.523806395144106,127.02650228132532
강남구,대치동,0.566552803,0.717306751,0.518254292,0.615384866,대치,0.509393637,0,49.59270041,165,3506,32,37.49918994620766,127.06334668013976
강남구,도곡동,0.571162811,0.751973579,0.518254292,0.615384866,매봉,0.218700611,0,49.59270041,165,3506,32,37.488595848849975,127.04527700737424
강남구,청담동,0.508072202,0.678496173,0.518254292,0.615384866,청담,0.600613582,0,49.59270041,165,3506,32,37.52439588045053,127.05047182305036
강남구,삼성동,0.530513928,0.75843795,0.518254292,0.615384866,청담,0.683000639,0,49.59270041,165,3506,32,37.51396894430268,127.05612186424165
용산구,용산동1가,0.571756316,0.641742534,0.513245034,0.556583969,삼각지,0.561801777,20,45.19438857,107,367,15,37.54001216106631,126.97702741126795
용산구,한남동,0.382327669,0.72218267,0.513245034,0.556583969,한강진,0.378240975,20,45.19438857,107,367,15,37.53754287423753,127.0051785362498
용산구,용산동5가,0.369331873,0.662668443,0.513245034,0.556583969,이촌,0.416380244,20,45.19438857,107,367,15,37.52614748160414,126.97457512109466
용산구,서빙고동,0.638173877,0.724554839,0.513245034,0.556583969,이촌,1.64585203,20,45.19438857,107,367,15,37.518621722692615,126.99131145981544
용산구,청암동,0.703442427,0.696735234,0.513245034,0.556583969,마포,0.581625638,20,45.19438857,107,367,15,37.53450124425271,126.94666808442535
용산구,보광동,0.603952106,0.639557199,0.513245034,0.556583969,이태원,1.025141502,20,45.19438857,107,367,15,37.52687187330631,127.00093627498867
용산구,한강로3가,0.505075514,0.712097329,0.513245034,0.556583969,신용산,0.589389998,20,45.19438857,107,367,15,37.527668359499096,126.96219167717707
용산구,원효로2가,0.584744338,0.781497528,0.513245034,0.556583969,효창공원앞,0.374820839,20,45.19438857,107,367,15,37.53629745565883,126.96333970253264
용산구,원효로4가,0.567538308,0.613916288,0.513245034,0.556583969,마포,0.896315567,20,45.19438857,107,367,15,37.53255076188635,126.95071628533032
용산구,용산동3가,0.605186557,0.663004038,0.513245034,0.556583969,삼각지,0.475592205,20,45.19438857,107,367,15,37.53186151588295,126.9769390373852
용산구,용산동6가,0.571756316,0.741968592,0.513245034,0.556583969,이촌,1.102082067,20,45.19438857,107,367,15,37.518640923058136,126.9848235362967
용산구,산천동,0.604755199,0.713243988,0.513245034,0.556583969,마포,0.669150628,20,45.19438857,107,367,15,37.53548579693864,126.95143526714
용산구,이태원동,0.56753462,0.697523606,0.513245034,0.556583969,이태원,0.475626439,20,45.19438857,107,367,15,37.5385103092693,126.99252276089344
용산구,신창동,0.575161783,0.734322427,0.513245034,0.556583969,효창공원앞,0.684326712,20,45.19438857,107,367,15,37.53577368163098,126.95497810433253
용산구,효창동,0.611636851,0.78005907,0.513245034,0.556583969,효창공원앞,0.394909473,20,45.19438857,107,367,15,37.54282445501754,126.96097111153978
용산구,문배동,0.585718326,0.773866087,0.513245034,0.556583969,삼각지,0.415640943,20,45.19438857,107,367,15,37.537108706645945,126.96941984452182
용산구,동자동,0.52493153,0.816356334,0.513245034,0.556583969,서울,0.120006021,20,45.19438857,107,367,15,37.55207178402917,126.9724312987952
용산구,갈월동,0.576802244,0.847286951,0.513245034,0.556583969,숙대입구,0.048167474,20,45.19438857,107,367,15,37.54540650353777,126.9723657626296
용산구,청파동2가,0.577616261,0.723072027,0.513245034,0.556583969,숙대입구,0.514004862,20,45.19438857,107,367,15,37.54600825236294,126.96624260789017
용산구,청파동3가,0.574493253,0.708814662,0.513245034,0.556583969,숙대입구,0.475360668,20,45.19438857,107,367,15,37.543255888556445,126.96711162149798
용산구,이촌동,0.559327136,0.531463174,0.513245034,0.556583969,이촌,0.824779819,20,45.19438857,107,367,15,37.51745293030457,126.96653116682918
용산구,한강로1가,0.56128197,0.814301405,0.513245034,0.556583969,삼각지,0.103328229,20,45.19438857,107,367,15,37.536077563925126,126.97302170602973
용산구,동빙고동,0.562757787,0.593429274,0.513245034,0.556583969,이태원,1.11457404,20,45.19438857,107,367,15,37.524461711987264,126.9951451613138
용산구,남영동,0.447816455,0.779712602,0.513245034,0.556583969,숙대입구,0.280297986,20,45.19438857,107,367,15,37.542861822958045,126.97336208529394
용산구,도원동,0.623984344,0.78016386,0.513245034,0.556583969,효창공원앞,0.472900081,20,45.19438857,107,367,15,37.53872763803865,126.95604219512126
용산구,주성동,0.622368164,0.487067596,0.513245034,0.556583969,잠원,1.392087007,20,45.19438857,107,367,15,37.52130229152454,126.9998219061549
용산구,서계동,0.576617901,0.718053034,0.513245034,0.556583969,서울,0.518293961,20,45.19438857,107,367,15,37.55216608567837,126.9667991830027
용산구,용산동2가,0.590869678,0.563625905,0.513245034,0.556583969,녹사평,0.921046228,20,45.19438857,107,367,15,37.54288639282171,126.98501920291469
용산구,후암동,0.594017006,0.630323984,0.513245034,0.556583969,서울,0.777926628,20,45.19438857,107,367,15,37.54990200463639,126.98062280400455
용산구,원효로3가,0.569762103,0.698623684,0.513245034,0.556583969,효창공원앞,0.639021575,20,45.19438857,107,367,15,37.534327058493695,126.95765934238136
용산구,원효로1가,0.602624767,0.773405697,0.513245034,0.556583969,효창공원앞,0.544606516,20,45.19438857,107,367,15,37.53998055560049,126.96744688578048
용산구,청파동1가,0.592391625,0.682542267,0.513245034,0.556583969,숙대입구,0.568083376,20,45.19438857,107,367,15,37.54879204092287,126.96746847774132
용산구,한강로2가,0.654013431,0.765658119,0.513245034,0.556583969,신용산,0.260979325,20,45.19438857,107,367,15,37.53154138225792,126.96859833379388
용산구,용산동4가,0.571756316,0.610147358,0.513245034,0.556583969,녹사평,0.478909254,20,45.19438857,107,367,15,37.5305363461728,126.98518228234003
용산구,신계동,0.564158678,0.69264802,0.513245034,0.556583969,효창공원앞,0.599945507,20,45.19438857,107,367,15,37.5351805076655,126.9657739634149
용산구,용문동,0.591390815,0.842410084,0.513245034,0.556583969,효창공원앞,0.231885971,20,45.19438857,107,367,15,37.53765917354372,126.95969086222306
종로구,인사동,0.590419859,0.795834625,0.32733628,0.427069356,종각,0.310586223,22,47.44102164,106,561,13,37.57171567659725,126.98607381624028
종로구,옥인동,0.642455518,0.480219535,0.32733628,0.427069356,독립문,1.11153575,22,47.44102164,106,561,13,37.58353850992198,126.96341002234254
종로구,신영동,0.628655581,0.259613977,0.32733628,0.427069356,홍제,2.181205906,22,47.44102164,106,561,13,37.60252004042928,126.96183777810842
종로구,중학동,0.590419859,0.745539104,0.32733628,0.427069356,안국,0.530112212,22,47.44102164,106,561,13,37.57531294862112,126.97967773426976
종로구,종로4가,0.590419859,0.780800407,0.32733628,0.427069356,종로5가,0.350243381,22,47.44102164,106,561,13,37.57067200788285,126.99795319890852
종로구,평창동,0.638375735,0.02354946,0.32733628,0.427069356,녹번,3.677060771,22,47.44102164,106,561,13,37.61302984781619,126.97450076093854
종로구,종로6가,0.728752975,0.837051485,0.32733628,0.427069356,동대문,0.195291615,22,47.44102164,106,561,13,37.57194723048031,127.00768520264606
종로구,창성동,0.546721005,0.692501071,0.32733628,0.427069356,경복궁,0.53243997,22,47.44102164,106,561,13,37.58056045449507,126.97247438195076
종로구,동숭동,0.607421136,0.719494272,0.32733628,0.427069356,혜화,0.286702631,22,47.44102164,106,561,13,37.58140396316978,127.00487910630822
종로구,청운동,0.588711293,0.377924592,0.32733628,0.427069356,경복궁,1.529791672,22,47.44102164,106,561,13,37.58920547690369,126.96932393006507
종로구,인의동,0.605613368,0.784041664,0.32733628,0.427069356,종로5가,0.401694892,22,47.44102164,106,561,13,37.57234352552833,126.99769255454868
종로구,사직동,0.577323799,0.669250238,0.32733628,0.427069356,경복궁,0.674723246,22,47.44102164,106,561,13,37.57541167086775,126.96595720947008
종로구,예지동,0.590419859,0.827170852,0.32733628,0.427069356,을지로4가,0.336255831,22,47.44102164,106,561,13,37.56963701924337,126.998308298992
종로구,무악동,0.643941386,0.716053307,0.32733628,0.427069356,독립문,0.292135273,22,47.44102164,106,561,13,37.57710997761824,126.95858141691302
종로구,삼청동,0.685549698,0.327012299,0.32733628,0.427069356,안국,1.623754587,22,47.44102164,106,561,13,37.59075479867006,126.981009791508
종로구,장사동,0.590419859,0.787588312,0.32733628,0.427069356,종로3가,0.21709626,22,47.44102164,106,561,13,37.56923759965758,126.99404398205236
종로구,부암동,0.59421071,0.290872785,0.32733628,0.427069356,무악재,1.915592712,22,47.44102164,106,561,13,37.59476332264289,126.9655907329962
종로구,묘동,0.590419859,0.872249472,0.32733628,0.427069356,종로3가,0.109318363,22,47.44102164,106,561,13,37.57243597562096,126.9917426411452
종로구,원서동,0.600808821,0.607238654,0.32733628,0.427069356,안국,0.853578459,22,47.44102164,106,561,13,37.58392439098186,126.98826327342336
종로구,청진동,0.590419859,0.792142453,0.32733628,0.427069356,종각,0.294128439,22,47.44102164,106,561,13,37.57145108777341,126.98017892699336
종로구,신교동,0.614761401,0.475934802,0.32733628,0.427069356,경복궁,1.082605943,22,47.44102164,106,561,13,37.58450634824264,126.96794150942114
종로구,종로5가,0.564737053,0.85019841,0.32733628,0.427069356,종로5가,0.149585579,22,47.44102164,106,561,13,37.57061740559973,127.00353394409336
종로구,종로2가,0.590419859,0.796226771,0.32733628,0.427069356,종각,0.338539518,22,47.44102164,106,561,13,37.57045829017055,126.98693468220708
종로구,효제동,0.580329166,0.81274574,0.32733628,0.427069356,종로5가,0.253499553,22,47.44102164,106,561,13,37.57305001268959,127.00308821560584
종로구,평동,0.539219398,0.800060634,0.32733628,0.427069356,서대문,0.234380257,22,47.44102164,106,561,13,37.56791634970638,126.96686100290772
종로구,효자동,0.586637755,0.623403824,0.32733628,0.427069356,경복궁,0.770790759,22,47.44102164,106,561,13,37.58266755713245,126.97195272961606
종로구,궁정동,0.638625372,0.569042071,0.32733628,0.427069356,경복궁,0.985685874,22,47.44102164,106,561,13,37.58469795768911,126.97270632962532
종로구,봉익동,0.590419859,0.820946768,0.32733628,0.427069356,종로3가,0.17184504,22,47.44102164,106,561,13,37.57219470294165,126.99299802706103
종로구,세종로,0.590419859,0.644711809,0.32733628,0.427069356,경복궁,0.57063999,22,47.44102164,106,561,13,37.58030431133402,126.97678922428116
종로구,팔판동,0.600605856,0.625189294,0.32733628,0.427069356,안국,0.809052971,22,47.44102164,106,561,13,37.582797616701264,126.98072611833456
종로구,와룡동,0.590419859,0.589650291,0.32733628,0.427069356,혜화,0.814634449,22,47.44102164,106,561,13,37.58171466934492,126.99255004260522
종로구,돈의동,0.590419859,0.850395841,0.32733628,0.427069356,종로3가,0.065974278,22,47.44102164,106,561,13,37.57198186784572,126.99074167631969
종로구,누상동,0.629038853,0.588044867,0.32733628,0.427069356,독립문,0.778525174,22,47.44102164,106,561,13,37.58039871466552,126.96273699853734
종로구,명륜3가,0.581845019,0.537843288,0.32733628,0.427069356,혜화,1.018687848,22,47.44102164,106,561,13,37.58822124492841,126.99314721559496
종로구,관수동,0.542204422,0.807336143,0.32733628,0.427069356,종로3가,0.207380632,22,47.44102164,106,561,13,37.569076538680775,126.99047530336516
종로구,공평동,0.590419859,0.842299964,0.32733628,0.427069356,종각,0.122605176,22,47.44102164,106,561,13,37.57130655192449,126.9831783390236
종로구,종로3가,0.590419859,0.835302657,0.32733628,0.427069356,종로3가,0.022940325,22,47.44102164,106,561,13,37.570408467872696,126.99235339092655
종로구,서린동,0.590419859,0.81843732,0.32733628,0.427069356,종각,0.24982054,22,47.44102164,106,561,13,37.56952203678621,126.98042066835876
종로구,계동,0.625968812,0.66416607,0.32733628,0.427069356,안국,0.655428497,22,47.44102164,106,561,13,37.58235196186967,126.98692978389504
종로구,견지동,0.443842073,0.79019092,0.32733628,0.427069356,종각,0.368551856,22,47.44102164,106,561,13,37.57352261712124,126.98301274621817
종로구,교남동,0.590419859,0.782743114,0.32733628,0.427069356,서대문,0.359115099,22,47.44102164,106,561,13,37.56854772008147,126.96446848268393
종로구,종로1가,0.547568314,0.813038246,0.32733628,0.427069356,광화문,0.278297366,22,47.44102164,106,561,13,37.570433362326746,126.97971509426422
종로구,홍지동,0.623441759,0.377440029,0.32733628,0.427069356,홍제,1.724115618,22,47.44102164,106,561,13,37.60085597804262,126.95648176073404
종로구,관철동,0.687267195,0.793796894,0.32733628,0.427069356,종각,0.281802993,22,47.44102164,106,561,13,37.56912546633389,126.9860043612286
종로구,신문로1가,0.590419859,0.803335566,0.32733628,0.427069356,광화문,0.237051592,22,47.44102164,106,561,13,37.57019017837756,126.97392195973624
종로구,연지동,0.594159241,0.756418267,0.32733628,0.427069356,종로5가,0.344539786,22,47.44102164,106,561,13,37.573752557314286,127.00016841650611
종로구,교북동,0.514991108,0.743233979,0.32733628,0.427069356,독립문,0.457340445,22,47.44102164,106,561,13,37.57153892484584,126.9614575988506
종로구,적선동,0.590419859,0.806567137,0.32733628,0.427069356,경복궁,0.061039962,22,47.44102164,106,561,13,37.57532129010676,126.97379083802414
종로구,행촌동,0.615093148,0.735671481,0.32733628,0.427069356,독립문,0.428057654,22,47.44102164,106,561,13,37.57368014502877,126.96262743600748
종로구,당주동,0.626697419,0.771828172,0.32733628,0.427069356,광화문,0.253638418,22,47.44102164,106,561,13,37.571588284336826,126.97401354348462
종로구,수송동,0.571957784,0.721025304,0.32733628,0.427069356,종각,0.445118457,22,47.44102164,106,561,13,37.57369824849921,126.98064528749109
종로구,숭인동,0.599666973,0.767231467,0.32733628,0.427069356,동묘앞,0.337541604,22,47.44102164,106,561,13,37.57557416121877,127.01894557470852
종로구,익선동,0.568729778,0.794514924,0.32733628,0.427069356,종로3가,0.210529564,22,47.44102164,106,561,13,37.57434877269524,126.98970573642822
종로구,명륜2가,0.578426207,0.721228888,0.32733628,0.427069356,혜화,0.374004072,22,47.44102164,106,561,13,37.58470008268209,126.99904128941604
